File,Time [MJD],Epoch,SNR,CBC RV [m/s],CBC RV Err. [m/s],CCF RV [m/s],CCF RV Err. [m/s],S Value,H-alpha Emission,H-alpha Equiv. Width [A],CCF FWHM [m/s],CCF FWHM Err. [m/s],BIS [m/s],V_span [m/s],Bi-Gaussian [m/s],Skew Normal,Date Generated
34411_211018.1072.fits,59505.43883333388,5,219.63833909406617,3.0733706951141357,0.35739392042160034,66487.16453,0.29202,0.1520042513258295,0.1734742768916734,2.289100591233824,7372.638250952144,19.70653566724851,-59.04403977292532,-54.35380615698523,2.846867421772913,-0.814910387870992,2022-01-06T17:23:19.195
34411_211018.1073.fits,59505.44104739912,5,220.03636063160107,0.05419182404875755,0.35830897092819214,66484.85081,0.29123,0.1520042513258295,0.170953192313443,2.280724452985132,7374.554303861722,19.70853367547188,-58.79270478858962,-55.03307705570478,2.851233541558031,-0.00063896251480142,2022-01-06T17:23:24.701
34411_211020.1074.fits,59507.43241295089,5,273.38800266288206,-0.5598844289779663,0.2705119550228119,66484.61993,0.23213,0.1488520645392299,0.1711711258038302,2.260255314647139,7377.186595134242,19.66204081287839,-59.97325991543767,-54.78582875424763,2.846070631101611,-0.00121961087605273,2022-01-06T17:23:29.998
34411_211020.1075.fits,59507.43414036497,5,272.23886570436633,-0.3015238642692566,0.2758921980857849,66484.9828,0.23293,0.1488520645392299,0.1761709414359839,2.266276035193543,7375.951036621197,19.68387298739507,-59.26545202375564,-54.75789418692875,2.859812598180724,-0.00130057840097762,2022-01-06T17:23:35.444
34411_211020.1076.fits,59507.43586540863,5,271.4000736919576,0.3346268832683563,0.30970871448516846,66485.86273,0.2336,0.1488520645392299,0.1760566662359612,2.271168792417659,7377.811659748932,19.647156867841,-57.4008698722464,-53.98840383428615,2.826253794963122,-0.8139660274464428,2022-01-06T17:23:40.698
34411_211021.1073.fits,59508.44504843536,5,275.2362621458154,1.8417339324951172,0.28131264448165894,66486.5392,0.2306,0.1515668414582802,0.1733610068250083,2.273830032377366,7373.651468223166,19.55144239988761,-60.20462717562623,-55.91884122317424,2.853899383364478,-0.8199874333505691,2022-01-06T17:23:45.329
34411_211021.1074.fits,59508.44779676434,5,274.0456166407337,1.6394987106323242,0.29486212134361267,66487.18927,0.23061,0.1515668414582802,0.1702166349861343,2.274539943703718,7373.253833790903,19.55531117028745,-60.27952735831786,-55.53663374610187,2.8629594976519,-0.8212049720780721,2022-01-06T17:23:50.003
34411_211021.1075.fits,59508.45051972071,5,274.2334771686345,2.449582099914551,0.2768363654613495,66487.17728,0.23155,0.1515668414582802,0.173712130933666,2.268811791434461,7373.359490120081,19.55731574268577,-59.87041151011363,-55.43820565733768,2.844138611166272,0.001537950337858142,2022-01-06T17:23:55.259
34411_211022.1070.fits,59509.43412853037,5,274.08210448695843,-1.0082001686096191,0.3135422170162201,66484.71629,0.23138999999999998,0.150064105647137,0.1724770216493401,2.268273650323774,7371.661856041125,19.55200055992301,-58.73945357663615,-54.59243279484508,2.845712838447071,0.001980958444762645,2022-01-06T17:24:01.316
34411_211022.1071.fits,59509.43551056853,5,276.6369461948277,0.4293293058872223,0.2919405698776245,66485.10267,0.23055,0.150064105647137,0.1731055409177604,2.270607983795323,7372.877525728474,19.54810153620463,-58.92396377969999,-55.04861638705188,2.840576176691684,-0.8158564912890295,2022-01-06T17:24:06.558
34411_211022.1072.fits,59509.43687441797,5,273.6896052099897,-1.6694128513336182,0.30301204323768616,66482.98315,0.23268999999999998,0.150064105647137,0.1725011967448291,2.266619726840514,7370.911711693286,19.54190357246942,-59.72816658714146,-55.98311205809296,2.854086137682316,-0.00520552859665795,2022-01-06T17:24:11.918
34411_211023.1094.fits,59510.50541626919,5,279.9839281101685,-0.6801438331604004,0.2972918152809143,66484.32235,0.23351,0.1480445467280956,0.1730690270664866,2.26927022819082,7366.6444271363,19.44635232763725,-58.63151697856665,-53.50512377415725,2.788092146831332,-0.8146387144723799,2022-01-06T17:24:17.584
34411_211023.1095.fits,59510.50904024593,5,277.85427835468,-0.29872220754623413,0.2911854088306427,66484.79081,0.23408,0.1480445467280956,0.1731826593417458,2.275208847187559,7367.80565378108,19.46635699741995,-57.43537208005728,-53.50980660656933,2.757420476758853,-0.8105540750100871,2022-01-06T17:24:22.807
34411_211023.1096.fits,59510.5125726375,5,276.94584308127827,-0.4023495316505432,0.2938932478427887,66484.76457,0.23559000000000002,0.1480445467280956,0.1740821103172855,2.263675276419906,7367.804150500813,19.50125245601325,-58.43498440799885,-53.81743214996823,2.798522499375395,-0.813910427476222,2022-01-06T17:24:28.213
34411_211111.1076.fits,59529.48297595966,5,283.0070670495703,-0.7724751234054565,0.2731548249721527,66483.82671,0.22791,0.1506959556705688,0.1734317115208427,2.277426026789357,7372.861923420084,19.46578362488402,-58.1461367275333,-54.23236804400221,2.865407026853063,-0.0028948032832055,2022-01-06T17:24:33.601
34411_211111.1077.fits,59529.49309337419,5,281.8634421133752,-0.5315253138542175,0.28655433654785156,66484.23303,0.22855,0.1506959556705688,0.1733172284429508,2.274818704882265,7372.56073584765,19.48386090656973,-59.29616333462764,-54.91530158960086,2.849632968645892,-0.8168611555855961,2022-01-06T17:24:39.506
34411_211111.1079.fits,59529.50052122329,5,281.4178388091274,-0.37012994289398193,0.275806188583374,66484.09173,0.22954999999999998,0.1506959556705688,0.1733043823379702,2.28229946134544,7373.636259397583,19.47889445439197,-60.34949783788761,-55.13928412082896,2.860743302517221,-0.8181735193504791,2022-01-06T17:24:45.074
34411_211116.1083.fits,59534.43243609867,5,281.3858560766692,-0.36353033781051636,0.2883039712905884,66484.30094,0.22993,0.1528582843955169,0.171709167332206,2.273146049858087,7375.881611237256,19.64723450322311,-60.32510514020396,-56.20160632094485,2.929546459505218,-0.8220170435138718,2022-01-06T17:24:50.723
34411_211116.1084.fits,59534.43856670184,5,281.2525555439452,-1.024234414100647,0.2753028869628906,66482.51956,0.2302,0.1528582843955169,0.1731256465092107,2.274001502213899,7374.056116183096,19.58906367153428,-60.38984774866549,-55.882158039356,2.904265474862768,-0.8179343266081225,2022-01-06T17:24:56.395
34411_211116.1085.fits,59534.44976099012,5,279.4512479843309,-0.9361229538917542,0.2863088846206665,66483.73069,0.23163,0.1528582843955169,0.1730426506959849,2.272481437824114,7374.682047484815,19.59481267103643,-60.09113584071747,-55.36271207500249,2.89879529303289,-0.816979969216931,2022-01-06T17:25:01.938
34411_211117.1066.fits,59535.43168367621,5,281.55638866841576,-0.4485664367675781,0.2696540951728821,66484.14912999999,0.23024,0.1437968996475276,0.1716321610666567,2.272163937533526,7375.494167761935,19.53201050485187,-59.77671366116556,-55.11371103109559,2.902089418785181,0.002112764254269022,2022-01-06T17:25:07.248
34411_211117.1067.fits,59535.43383943527,5,281.430275556842,-1.2618162631988525,0.3072602450847626,66483.15165,0.23039,0.1437968996475276,0.1713317051938056,2.268884669003721,7376.354088848764,19.54873017383807,-58.50603450967174,-54.8056153011421,2.894681438134285,-0.8155697834062174,2022-01-06T17:25:13.093
34411_211117.1068.fits,59535.43596340133,5,280.1695914977212,-0.05600930377840996,0.26291143894195557,66484.40707,0.23123000000000002,0.1437968996475276,0.1732315784654744,2.269326965527724,7375.697327468471,19.54193335416599,-61.31432742944162,-56.02318904860294,2.930241801790544,-0.8212189635518702,2022-01-06T17:25:18.796
34411_211118.1066.fits,59536.420003333,5,279.5228076561911,-0.4952986240386963,0.2582159638404846,66484.71931,0.23140999999999998,0.1534447524758605,0.1731470881337814,2.272217936741014,7376.585906293452,19.5084595644027,-57.55452222570602,-54.06117420706141,2.895251280933735,-0.8125363131594064,2022-01-06T17:25:24.311
34411_211118.1067.fits,59536.42196793147,5,280.94483444263574,-1.5770759582519531,0.29368600249290466,66483.10819,0.23021,0.1534447524758605,0.1731384443882762,2.283694874413175,7375.570995050804,19.53832115409703,-59.0036441628763,-54.22139167541172,2.922353201633086,-0.8150591694342105,2022-01-06T17:25:29.882
34411_211118.1068.fits,59536.42425341334,5,281.26677727737416,-0.5409361720085144,0.26729151606559753,66483.7688,0.23015,0.1534447524758605,0.1720266428412597,2.276687455771151,7373.609897857887,19.49421640728577,-58.32306922432326,-53.89114803662233,2.903776002363884,-0.8130633630290315,2022-01-06T17:25:35.334
34411_211120.1066.fits,59538.43029123263,5,280.51024936711315,-2.622255802154541,0.3053809702396393,66481.55966,0.22852,0.1500125689393865,0.1737077886446038,2.271740414955604,7379.364313464614,19.60725239184207,-60.77777272545791,-55.55854771686427,2.953937064710772,-0.8210669219597302,2022-01-06T17:25:40.924
34411_211120.1067.fits,59538.4322937,5,277.501351348061,-2.2283201217651367,0.31195855140686035,66482.42158,0.23057,0.1500125689393865,0.1712228280062786,2.276879668481964,7379.653224641705,19.59150735604828,-61.32846383581636,-56.62246464694908,2.954528962887707,-0.8207629437202765,2022-01-06T17:25:46.747
34411_211120.1068.fits,59538.43437739801,5,273.9233469421692,-1.8071799278259277,0.2904075086116791,66482.72436,0.23324999999999999,0.1500125689393865,0.1751511356012988,2.271951306459269,7380.711954534696,19.61278164665393,-60.59905944929051,-55.5470734496048,2.927293403074145,-0.8191697171989752,2022-01-06T17:25:52.345
34411_211126.1080.fits,59544.42860104596,5,248.51358111781335,-2.1948392391204834,0.2762232720851898,66482.968,0.25218,0.145074269152294,0.1738058413125619,2.264706310370623,7379.16491685315,19.60508499226866,-56.37600666921935,-53.23250997852301,2.896826458352734,-0.8096797404338677,2021-12-04T21:29:35.404
34411_211126.1081.fits,59544.43381759998,5,248.5618635269699,-2.6702466011047363,0.2950398921966553,66481.89923000001,0.25196,0.145074269152294,0.1737333446309205,2.265768878428254,7378.366945546607,19.63564962783753,-56.44852359069046,-52.85331247680006,2.909258840503753,-0.8103244743800013,2021-12-04T21:29:36.408
34411_211126.1082.fits,59544.43757167481,5,247.39037976445243,-2.812786817550659,0.29244959354400635,66481.80408,0.25326,0.145074269152294,0.1712108263486971,2.270904202585954,7377.008308737029,19.61606413846878,-57.49101364493254,-53.28675402194494,2.9225611306465,-0.8099853127357421,2021-12-04T21:29:37.491
34411_211204.1092.fits,59552.26672095952,5,276.1575637204239,0.027149658650159836,0.30317193269729614,66484.24079,0.22918,0.1572327456882358,0.1739908034615361,2.282671494578837,7380.196609562071,19.79047463781329,-60.30473817714665,-56.19827136459935,3.054966826355667,-0.00034325036386955,2021-12-04T23:08:08.421
34411_211204.1093.fits,59552.26870314234,5,276.3186566267287,-0.8430951237678528,0.3172900080680847,66483.8817,0.22915,0.1572327456882358,0.1724301278094948,2.275397655599482,7379.851780811157,19.80518450859832,-60.51052320167946,-56.6872830169159,3.06300074547471,-0.821244076042161,2021-12-04T23:08:09.402
34411_211204.1094.fits,59552.2706158874,5,276.6026030246281,-0.5523204207420349,0.3230389654636383,66484.69519,0.22902,0.1572327456882358,0.1735339050327326,2.268050509182721,7381.865355429539,19.81005750876729,-60.27606147842016,-56.62960159714567,3.060137104170281,-0.8214795627444312,2021-12-04T23:08:10.314
34411_211208.1096.fits,59556.24141128439,5,275.3960784034515,-2.125551462173462,0.3269434869289398,66483.17173,0.23054,0.1492479616407586,0.1736583940364379,2.263416009209148,7378.5257992316,19.77466950496531,-58.78124747828406,-54.45514094788814,2.929774358912255,-0.8175810046848939,2021-12-18T01:34:45.079
34411_211208.1101.fits,59556.25234667883,5,274.83813418083014,-2.7434394359588623,0.3383563756942749,66482.20988,0.23076,0.1492479616407586,0.1743887255371841,2.275389563831588,7377.74586256735,19.73204010938332,-58.55756614892744,-55.58973860270635,2.906869630489382,-0.8174004054350247,2021-12-18T01:34:46.156
34411_211208.1102.fits,59556.26934168384,5,274.58878345628034,-1.5618641376495361,0.3297027349472046,66483.13143000001,0.22989,0.1492479616407586,0.1739342045231,2.274534944701503,7380.164134548365,19.71566253243494,-58.50349917309359,-54.62930117773067,2.899136592561263,-0.8153966993999541,2021-12-18T01:34:47.167
34411_211208.1103.fits,59556.27615060258,5,272.02941017470886,-1.8555803298950195,0.32631054520606995,66482.28611,0.23210999999999998,0.1492479616407586,0.1760301119728273,2.269663877743934,7379.897632991861,19.7237954620324,-59.49655862110376,-55.76218933778,2.920662329634069,-0.8175649210767117,2021-12-18T01:34:48.293
34411_211213.1092.fits,59561.16652866407,5,270.31648118455524,-3.2134130001068115,0.3017871379852295,66481.0101,0.23585,0.147049226237016,0.1738409012335922,2.2785034132645,7381.161087064224,19.79118886217264,-60.06925765039341,-56.79644543376344,3.010714196032495,0.000586833182652717,2021-12-18T10:53:27.456
34411_211213.1093.fits,59561.16922069259,5,270.0499953712275,-3.027883291244507,0.28707149624824524,66481.41426,0.23594,0.147049226237016,0.1724823187053668,2.270462325363636,7380.694029344892,19.75770372899857,-58.7131684346823,-55.35850992886117,2.98260870827653,-0.8149996922194905,2021-12-18T10:53:28.626
34411_211213.1094.fits,59561.17205885043,5,269.7035409482048,-2.3554320335388184,0.286924809217453,66481.88654,0.23626000000000003,0.147049226237016,0.1742405420965344,2.271539013867018,7380.767273426996,19.73661416650313,-59.92981982832134,-56.16292098724807,2.995267211052123,-0.8172089267983167,2021-12-18T10:53:29.851
34411_211216.1081.fits,59564.41495918028,5,266.5689404262995,-2.162292957305908,0.26896122097969055,66482.28848,0.23824,0.1576686339022454,0.172238577104921,2.283300018994834,7378.257886011109,19.81604678303215,-57.5489435710042,-54.02216351381503,2.991384985638433,-0.8123369565259334,2021-12-18T12:13:01.165
34411_211216.1082.fits,59564.41754524409,5,263.77073378219956,-2.0770039558410645,0.28615862131118774,66482.90247,0.24068,0.1576686339022454,0.1730249796055696,2.277990373001945,7380.29159148158,19.81087411188422,-55.64268643334799,-53.05540030416159,2.956987262514303,-0.00454432711241245,2021-12-18T12:13:02.170
34411_211216.1083.fits,59564.41993946577,5,264.0359823963393,-3.4962282180786133,0.27306801080703735,66481.19832000001,0.24047000000000002,0.1576686339022454,0.1713737583063566,2.274000158343415,7380.537636702082,19.82670178264068,-57.85538913722849,-53.88015213710605,2.968073544136132,0.001000239150736015,2021-12-18T12:13:03.433
34411_211218.1071.fits,59566.47990826112,5,260.2498799231231,-3.117098569869995,0.27810177206993103,66481.19331,0.24206,0.1537255362380649,0.1736165916055499,2.282556031789234,7380.087849389872,19.77492453965123,-57.64238992790342,-54.36613410603604,3.022201949221198,-0.8140252579508527,2021-12-18T15:30:55.534
34411_211218.1072.fits,59566.4840344666,5,99.58413528268446,-4.502105712890625,0.6828170418739319,66480.34185,0.68316,0.1537255362380649,0.1720156809003947,2.308482285070195,7383.400462923423,20.23117814818865,-59.26514450210379,-54.40055207151454,3.137531305692391,-0.8161935796179957,2021-12-18T15:30:56.585
34411_211222.1066.fits,59570.42055903423,5,279.4780850084672,-3.2731406688690186,0.29965630173683167,66480.85938,0.22921,0.1541702355257996,0.1715302834629012,2.275774555595657,7387.969663749222,19.86977761074882,-59.98343412099348,-56.42339605656161,3.112757361974218,-0.8190521815351248,2022-01-03T19:58:04.916
34411_211222.1067.fits,59570.42946100502,5,278.3451095313155,-1.9851323366165161,0.31522002816200256,66481.72044,0.22998000000000002,0.1541702355257996,0.1724535099841356,2.273703778697782,7386.74904147061,19.8489078132536,-58.0459712084994,-54.94324824455543,3.081024262588471,-0.8136323237570452,2022-01-03T19:58:05.900
34411_211222.1068.fits,59570.43568003634,5,277.7336853894392,-3.906060218811035,0.3202185332775116,66480.58449,0.23088999999999998,0.1541702355257996,0.1729404299998241,2.271039291487232,7386.243831130963,19.88573280268328,-58.39723301345657,-54.87489239552815,3.090149562558508,0.000125644377496013,2022-01-03T19:58:07.813
34411_220106.1099.fits,59585.2261821132,5,278.95160870659987,-5.013570308685303,0.3206196427345276,66478.94797000001,0.25671,,0.1744908949489882,2.279625631120457,7407.138675579837,21.15318606184265,-56.44774232518103,-52.70088260540797,3.178480821865378,-0.8187763407823107,2022-01-09T04:35:08.622
34411_220106.1100.fits,59585.22867644384,5,273.9927006326993,-2.8613455295562744,0.3188280463218689,66480.24241,0.26047,,0.1750427938979976,2.28609521473191,7412.559404628858,21.32609951860522,-58.09266395321174,-54.64227511899662,3.208022014106973,-0.8243700128475886,2022-01-09T04:35:09.565
34411_220106.1101.fits,59585.23107104436,5,273.29105364061957,-4.763356685638428,0.2861716151237488,66479.71114,0.25955,,0.1735881746342979,2.267609216941926,7413.933074174577,21.27945012734964,-60.80734818951169,-55.74556095295702,3.26641858619405,-0.8298167474318461,2022-01-09T04:35:10.504
34411_220109.1069.fits,59588.33358729343,5,282.4730075600145,-1.866363286972046,0.2860979437828064,66482.50179,0.228,0.1529779756739762,0.1764062804428423,2.276015738329593,7382.627927855741,20.05111708940684,-57.87865220596723,-54.31470381346298,3.191709790422465,-0.8126834117735198,2022-01-09T23:28:52.880
34411_220109.1070.fits,59588.34121795241,5,280.6902207060303,-2.391737937927246,0.2646743059158325,66482.48041,0.22939,0.1529779756739762,0.1717710427017437,2.276560682993918,7381.359098265813,20.06504589697833,-58.33556065133598,-55.8838143121684,3.204844988475088,-0.815257526744757,2022-01-09T23:28:53.921
34411_220109.1071.fits,59588.34850154249,5,281.63451493025497,-2.079403877258301,0.2738591134548187,66483.026,0.22895,0.1529779756739762,0.1736388965637562,2.27973505267379,7381.381863506299,19.98621183770545,-57.36822136862611,-54.50649453728693,3.210858809135971,-0.8137702338385109,2022-01-09T23:28:54.925
34411_220110.1067.fits,59589.07964374332,5,271.0774796990705,-1.270326852798462,0.2905225455760956,66483.31405,0.23356000000000002,0.155848737752442,0.1716084054988921,2.274872986034836,7387.466281059101,20.06390034176348,-58.63705823500641,-54.54819107733783,3.181866160492063,-0.8133985142890712,2022-01-14T04:29:24.497
34411_220110.1069.fits,59589.08707984275,5,270.8966592632696,-0.4569133520126343,0.28633907437324524,66483.72667,0.23422,0.155848737752442,0.1740038479632837,2.276884713708875,7388.45475860015,20.13871596791553,-58.77688190308982,-54.21309670936898,3.206761843845015,-0.00019923524936672,2022-01-14T04:29:25.400
34411_220110.1070.fits,59589.09179843243,5,271.29135629429845,-0.1393265575170517,0.2794436812400818,66484.11968,0.23347,0.155848737752442,0.1715336759660336,2.268309078163788,7387.403050020784,20.07395750408302,-58.40366501978133,-54.96500215430569,3.195602780149784,-0.00067818116233531,2022-01-14T04:29:26.316
34411_220111.1070.fits,59590.09795473496,5,267.84137096423325,-2.2433371543884277,0.2799067199230194,66482.72854,0.23585,0.1481076221841293,0.1745252496966343,2.283521748424574,7387.583571165346,20.0880694712634,-58.99823484230728,-54.82018075775704,3.162008222323493,-0.8147993682004447,2022-01-15T17:05:37.806
34411_220111.1071.fits,59590.10494398222,5,267.8469712354426,-2.407674551010132,0.27382326126098633,66482.58106,0.23518,0.1481076221841293,0.1718737181969202,2.281505442661754,7386.765668769202,20.08677588825964,-58.19190185364278,-53.66981400290388,3.142395797680365,-0.8106636148053582,2022-01-15T17:05:38.764
34411_220111.1072.fits,59590.10880048675,-1,,,,66480.07725,2.39742,0.1481076221841293,0.2054561675652957,2.322251074860877,7428.588671144257,22.77443729919713,-64.7932290481258,-61.54627367031935,3.722496238464373,-0.8544471169745123,2022-01-15T17:05:39.701
34411_220111.1074.fits,59590.1143546943,5,265.49576267805105,-2.323782205581665,0.2728334367275238,66482.3298,0.23612,0.1481076221841293,0.1758159386349557,2.277101392704158,7388.251587520479,20.10309293858832,-59.78105259264703,-54.63155065623869,3.19835222751135,-0.00026983624594824,2022-01-15T17:05:40.558
34411_220112.1071.fits,59591.22314057143,5,267.1048483273937,-3.3970835208892822,0.2622414231300354,66481.06497,0.23692,0.1475361796815801,0.1742614910631179,2.284641317475797,7388.067658417131,20.10730657754763,-60.72726751257142,-55.66261848366412,3.250576104881475,-0.8193393812068975,2022-01-15T18:26:24.083
34411_220112.1072.fits,59591.228775353,5,267.1198233003309,-4.4264726638793945,0.30249202251434326,66480.45188000001,0.23724,0.1475361796815801,0.1733010446460083,2.2856278409136,7385.975622970085,20.08059337096461,-60.67872224224266,-56.04844068504462,3.244605394735117,-0.0002228033603094,2022-01-15T18:26:25.000
34411_220112.1073.fits,59591.2329946529,5,143.72543268329375,-3.1444835662841797,0.5271481871604919,66480.90091,0.45586,0.1475361796815801,0.1743734307870413,2.301130742561731,7386.841251351202,20.30059027080901,-57.11679384349554,-54.00144640915096,3.232045102136908,-0.8098286611112797,2022-01-15T18:26:25.979
34411_220113.1077.fits,59592.13895228057,5,269.838840792055,-3.166891098022461,0.32444217801094055,66481.46359,0.23582,0.1554907254378868,0.1733247109370406,2.267835751882238,7387.982425145904,20.11023791484742,-60.60630844006664,-56.96964580497297,3.288593494551606,-0.00315268908238723,2022-01-15T21:07:22.284
34411_220113.1081.fits,59592.15024742582,5,269.9425864883124,-3.7382242679595947,0.2850879728794098,66480.62868,0.23602,0.1554907254378868,0.1722069975349211,2.280520683545047,7388.025620628762,20.10193748625771,-58.23873800078582,-55.61886437390058,3.260645049071172,-0.8183740452516144,2022-01-15T21:07:23.428
34411_220113.1082.fits,59592.15471114776,5,269.0687644450764,-3.1822164058685303,0.31442201137542725,66481.34537,0.23588,0.1554907254378868,0.1762252076973633,2.274294037627977,7387.970002171398,20.10240206327033,-59.60454200072854,-56.13184846789227,3.27817794859584,-0.8189157228520304,2022-01-15T21:07:24.377
34411_220120.1066.fits,59599.32290352408,5,280.11426240018557,-3.2301042079925537,0.3061598539352417,66481.59745,0.22969,0.1594151996419358,0.1742663350913576,2.273015917876242,7387.216806160264,20.33064714332281,-58.10325182248198,-54.86087039599079,3.315200323268073,-0.8165226966901185,2022-01-22T05:02:12.776
34411_220120.1067.fits,59599.32623268003,5,279.5603691512801,-1.8403414487838745,0.30734342336654663,66483.36205,0.2299,0.1594151996419358,0.1750209211706072,2.270645247600969,7386.08844015344,20.28193258209118,-58.7095534773689,-55.46957178006414,3.325613814115059,-0.8199093237244355,2022-01-22T05:02:13.813
34411_220120.1068.fits,59599.32845022698,5,278.70414421030773,-3.5395727157592773,0.29703983664512634,66481.59478,0.23035,0.1594151996419358,0.1745538984891138,2.281059177196246,7387.851027580647,20.31247314040443,-58.72827102460724,-55.35512239299715,3.313205041340552,-0.00412663836279641,2022-01-22T05:02:14.833
34411_220124.1084.fits,59603.14642128233,-1,,,,66482.79095,0.23716,0.1534922749164896,0.1716469347659594,2.27892972334318,7389.760960800076,20.35286469580103,-58.55585362580314,-54.86486475561105,3.351287413708633,-0.816520455812676,2022-01-25T06:32:21.299
34411_220124.1085.fits,59603.14871502991,-1,,,,66481.81326000001,0.23726,0.1534922749164896,0.1746983735863183,2.284457504454757,7390.708758399864,20.42601148938992,-58.61353047050943,-55.35192397731589,3.370898492488777,-0.8189834768239037,2022-01-25T06:32:22.214
34411_220124.1086.fits,59603.15104050326,-1,,,,66482.13462,0.23794,0.1534922749164896,0.1741436306263987,2.285891646053177,7389.07834278577,20.38709311300529,-59.20825324233738,-55.90179354757129,3.354676254311926,-0.8188480341235995,2022-01-25T06:32:23.130
